fileName,name,duration,intensity1,intensity2,intensity3,intensity4,intensity5,intensity6,intensity7,intensity8,intensity9,intensity10,meanIntensity
F9_2_Def,dan4,0.105,52,55,48,57,66,69,70,70,69,69,62.682
F9_2_Def,wo,0.08,69,68,68,68,67,67,66,65,65,65,66.763
F9_2_Def,xian4,0.23,65,57,58,52,68,69,69,68,68,67,64.154
F9_2_Def,zai4,0.15,67,70,71,71,72,71,70,69,69,69,70.026
F9_2_Def,you,0.09,69,69,69,69,69,69,70,70,71,71,69.683
F9_2_Def,dian3,0.15,71,72,71,70,71,72,70,66,63,60,68.992
F9_2_Def,ji2,0.21,60,44,39,52,58,52,58,57,57,55,52.582
F9_2_Def,shi4,0.283,55,52,55,51,64,66,61,59,55,38,56.683
F9_2_Def,sil,0.088,38,36,35,34,31,29,28,--undefined--,--undefined--,--undefined--,32.997
F9_2_Non,sil,0.095,--undefined--,--undefined--,--undefined--,--undefined--,29,31,34,41,52,61,38.652
F9_2_Non,dan4,0.1,61,67,72,74,74,74,74,74,74,73,72.003
F9_2_Non,wo,0.13,73,73,72,71,71,72,73,73,72,70,71.987
F9_2_Non,xian4,0.21,70,63,64,62,74,73,72,70,70,67,68.528
F9_2_Non,zai4,0.15,67,66,72,75,75,74,74,74,74,74,72.63
F9_2_Non,you,0.05,74,74,73,73,72,72,72,71,71,71,72.328
F9_2_Non,dian3,0.17,71,72,73,73,73,75,74,74,71,62,72.297
F9_2_Non,ji2,0.18,62,49,46,54,58,56,54,62,61,61,55.57
F9_2_Non,shi4,0.27,61,59,62,60,69,72,75,73,66,54,66.077
F9_2_Non,sil,0.109,54,46,42,38,36,36,32,--undefined--,--undefined--,--undefined--,39.433
F9_3_Def,sil,0.061,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,46,41,43,45,46,44.135
F9_3_Def,jin1,0.114,46,49,46,43,56,64,66,66,66,64,56.85
F9_3_Def,tian1,0.17,64,63,68,70,70,70,67,65,63,57,66.346
F9_3_Def,bi4,0.1,57,54,60,66,67,68,67,66,66,64,63.728
F9_3_Def,xu1,0.17,64,57,53,52,49,54,64,66,66,64,58.321
F9_3_Def,gei3,0.11,64,64,67,69,70,69,67,65,63,56,66.007
F9_3_Def,ta1,0.14,56,52,53,59,62,62,61,61,61,59,58.861
F9_3_Def,da,0.12,59,60,62,62,61,61,62,61,60,57,60.749
F9_3_Def,dian4,0.09,57,56,59,62,63,63,64,64,64,64,61.577
F9_3_Def,hua4,0.312,64,63,59,51,62,64,64,58,53,40,58.594
F9_3_Def,sil,0.094,40,36,33,33,31,30,29,--undefined--,--undefined--,--undefined--,32.705
F9_3_Non,sil,0.085,--undefined--,--undefined--,--undefined--,--undefined--,30,29,30,33,36,43,32.411
F9_3_Non,jin1,0.19,43,59,66,60,66,69,69,69,69,63,64.741
F9_3_Non,tian1,0.2,63,54,55,69,70,70,67,65,63,59,63.655
F9_3_Non,bi4,0.09,59,56,58,63,68,69,69,69,68,66,64.503
F9_3_Non,xu1,0.16,66,59,58,62,62,59,58,67,68,67,62.063
F9_3_Non,gei3,0.13,67,62,51,45,64,69,70,68,65,60,61.829
F9_3_Non,ta1,0.12,60,57,56,59,64,64,65,65,64,62,61.598
F9_3_Non,da,0.16,62,60,62,68,70,69,67,65,64,60,64.986
F9_3_Non,dian4,0.12,60,58,62,66,67,66,66,66,66,65,64.475
F9_3_Non,hua4,0.263,65,65,60,53,56,67,67,68,64,54,62.947
F9_3_Non,sil,0.112,54,42,41,41,44,37,30,--undefined--,--undefined--,--undefined--,40.164
F9_4_Def,sil,0.079,--undefined--,--undefined--,--undefined--,--undefined--,31,30,29,35,46,54,35.826
F9_4_Def,dan4,0.076,54,57,59,64,67,68,68,68,68,68,64.485
F9_4_Def,wo,0.08,68,67,67,67,66,66,65,65,65,64,65.858
F9_4_Def,mei2,0.14,64,64,64,65,68,69,69,69,69,70,66.955
F9_4_Def,you,0.1,70,70,69,69,69,68,68,67,66,66,68.231
F9_4_Def,shou1,0.2,66,60,64,65,60,51,64,68,70,68,63.352
F9_4_Def,dao,0.13,68,67,69,70,70,69,69,69,68,67,68.724
F9_4_Def,ne2,0.13,67,67,68,68,68,68,68,68,66,64,67.383
F9_4_Def,feng,0.13,64,57,48,48,50,51,63,67,67,66,57.322
F9_4_Def,you2,0.17,66,65,64,65,65,66,65,65,64,62,64.895
F9_4_Def,jian4,0.242,62,57,59,52,68,67,67,65,62,47,61.524
F9_4_Def,sil,0.045,47,46,47,47,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,46.707
F9_4_Non,sil,0.092,--undefined--,--undefined--,--undefined--,38,39,37,35,40,51,59,41.568
F9_4_Non,dan4,0.073,59,63,67,70,71,72,72,72,73,73,69.627
F9_4_Non,wo,0.12,73,74,74,75,75,75,76,76,74,72,74.722
F9_4_Non,mei2,0.19,72,69,69,68,71,72,74,76,74,72,71.634
F9_4_Non,you,0.11,72,73,73,73,74,75,75,74,71,68,73.063
F9_4_Non,shou1,0.18,68,62,64,61,55,67,69,70,69,65,64.846
F9_4_Non,dao,0.13,65,65,71,72,72,73,73,73,72,68,70.889
F9_4_Non,na,0.12,68,65,65,68,71,72,72,72,71,67,69.19
F9_4_Non,feng,0.16,67,61,49,48,53,65,68,68,68,68,60.847
F9_4_Non,you2,0.16,68,66,65,65,67,67,67,66,65,61,65.839
F9_4_Non,jian4,0.254,61,53,61,64,70,68,68,65,59,48,62.438
F9_4_Non,sil,0.093,48,42,39,38,35,33,32,--undefined--,--undefined--,--undefined--,37.577
F9_5_Def,sil,0.062,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,47,49,53,53,52,50.537
F9_5_Def,dan4,0.073,52,55,60,64,65,66,66,66,66,65,63.035
F9_5_Def,wo,0.1,65,65,65,65,65,65,64,62,61,59,63.703
F9_5_Def,bu,0.11,59,56,53,56,61,64,66,67,67,64,61.394
F9_5_Def,zhi1,0.1,64,62,62,63,64,65,66,66,64,60,63.916
F9_5_Def,dao4,0.13,60,54,62,69,70,69,68,67,65,63,65.124
F9_5_Def,hui4,0.18,63,53,47,47,54,66,67,68,68,67,59.405
F9_5_Def,yi4,0.09,67,67,66,66,65,64,62,59,55,48,62.482
F9_5_Def,di4,0.14,48,46,49,63,65,66,66,65,62,58,59.342
F9_5_Def,dian3,0.267,58,47,56,64,62,60,59,54,56,45,56.86
F9_5_Def,sil,0.135,45,39,36,32,39,45,42,42,--undefined--,--undefined--,39.392
F9_5_Non,sil,0.096,--undefined--,--undefined--,--undefined--,36,34,33,38,48,58,65,43.356
F9_5_Non,dan4,0.099,65,70,73,74,73,72,71,71,70,70,71.149
F9_5_Non,wo,0.14,70,68,68,68,70,70,69,67,64,62,67.793
F9_5_Non,bu,0.12,62,55,54,58,58,66,70,71,71,69,63.193
F9_5_Non,zhi1,0.13,69,63,59,65,64,61,65,66,64,62,63.548
F9_5_Non,dao4,0.16,62,63,74,75,75,74,74,71,67,60,70.418
F9_5_Non,hui4,0.25,60,54,48,67,72,70,69,69,68,67,64.374
F9_5_Non,yi4,0.03,67,66,66,65,65,64,63,62,61,59,63.834
F9_5_Non,di4,0.13,59,50,57,67,68,69,70,70,69,67,64.665
F9_5_Non,dian3,0.221,67,54,58,68,69,72,66,62,55,52,63.133
F9_5_Non,sil,0.131,52,47,41,35,33,40,41,--undefined--,--undefined--,--undefined--,40.206
F9_6_Def,sil,0.085,--undefined--,--undefined--,--undefined--,--undefined--,29,29,31,35,44,52,34.771
F9_6_Def,dan4,0.11,52,57,65,68,69,69,68,68,67,66,65.592
F9_6_Def,wo,0.08,66,66,66,65,64,63,62,60,59,57,63.029
F9_6_Def,bu,0.1,57,51,42,37,38,52,64,68,68,62,53.377
F9_6_Def,tai,0.14,62,55,61,66,67,67,69,70,70,69,65.345
F9_6_Def,ming2,0.19,69,70,70,69,68,66,66,66,66,62,67.471
F9_6_Def,bai,0.16,62,61,66,69,69,69,69,67,65,55,65.936
F9_6_Def,qi,0.13,55,59,63,63,61,58,53,50,43,36,54.858
F9_6_Def,sp,0.01,36,37,37,38,39,40,41,42,43,44,40.103
F9_6_Def,zhong1,0.14,44,59,60,66,70,70,71,71,70,69,66.084
F9_6_Def,di1,0.08,69,69,69,69,70,70,70,69,69,69,69.19
F9_6_Def,yuan2,0.23,69,65,65,65,66,66,66,67,68,69,66.367
F9_6_Def,li3,0.187,69,68,68,68,67,64,62,59,56,52,63.804
F9_6_Def,sil,0.089,52,44,38,38,39,39,43,--undefined--,--undefined--,--undefined--,40.912
F9_6_Non,sil,0.07,--undefined--,--undefined--,--undefined--,--undefined--,42,40,43,51,55,55,47.451
F9_6_Non,dan4,0.095,55,60,65,67,68,68,68,68,67,67,65.772
F9_6_Non,wo,0.12,67,66,66,65,66,66,66,63,60,58,64.423
F9_6_Non,bu,0.12,58,57,55,53,57,64,67,66,61,59,59.749
F9_6_Non,tai,0.13,59,62,64,65,66,66,67,68,68,66,65.397
F9_6_Non,ming2,0.18,66,66,66,66,66,66,66,67,65,62,65.93
F9_6_Non,bai,0.15,62,66,70,71,71,71,70,68,65,56,67.979
F9_6_Non,qi,0.14,56,56,60,60,62,58,51,52,54,50,56.013
F9_6_Non,zong,0.12,50,57,59,65,68,69,69,69,68,68,65.004
F9_6_Non,de,0.07,68,68,67,68,68,69,69,69,69,68,68.344
F9_6_Non,yuan2,0.2,68,66,66,65,64,65,65,65,65,67,65.37
F9_6_Non,li3,0.13,67,67,68,68,67,67,66,65,63,62,66.086
F9_6_Non,sp,0.087,62,62,62,61,59,54,48,45,44,42,54.17
F9_6_Non,sil,0.161,42,39,38,40,40,32,23,24,--undefined--,--undefined--,34.567
F9_7_Def,sil,0.113,--undefined--,--undefined--,--undefined--,24,27,30,33,44,47,49,34.806
F9_7_Def,dan4,0.062,49,56,61,63,64,65,65,65,64,64,62.178
F9_7_Def,wo,0.12,64,64,64,64,65,65,66,66,65,62,64.608
F9_7_Def,zhao3,0.19,62,51,57,62,66,64,64,63,57,49,59.997
F9_7_Def,bu,0.09,49,46,42,48,55,59,61,63,62,59,54.488
F9_7_Def,dao,0.15,59,57,61,67,67,67,66,66,66,65,64.481
F9_7_Def,na,0.14,65,65,65,66,66,65,65,65,63,61,64.824
F9_7_Def,ge,0.18,61,58,48,53,61,62,62,62,63,62,59.107
F9_7_Def,wang3,0.09,62,61,59,58,57,55,54,53,52,53,56.382
F9_7_Def,zhan4,0.226,53,55,62,54,61,62,61,60,57,44,57.913
F9_7_Def,sil,0.047,44,41,41,41,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,41.442
F9_7_Non,sil,0.093,--undefined--,--undefined--,--undefined--,29,30,29,30,36,47,58,35.596
F9_7_Non,dan4,0.092,58,63,65,67,68,68,69,69,69,69,66.934
F9_7_Non,wo,0.14,69,68,69,70,70,70,70,70,69,62,68.91
F9_7_Non,zhao3,0.18,62,49,58,65,70,69,66,65,60,53,62.126
F9_7_Non,bu,0.08,53,46,42,45,53,58,61,65,66,64,55.076
F9_7_Non,dao,0.14,64,61,68,70,71,71,70,69,69,67,68.277
F9_7_Non,nei4,0.12,67,66,67,69,69,68,68,65,62,56,66.282
F9_7_Non,ge,0.09,56,48,42,43,49,60,66,67,67,66,55.879
F9_7_Non,wang3,0.16,66,67,67,64,61,59,55,55,54,57,60.46
F9_7_Non,zhan4,0.268,57,58,60,65,66,65,59,58,56,49,60.358
F9_7_Non,sil,0.088,49,46,43,39,36,36,--undefined--,--undefined--,--undefined--,--undefined--,40.507
F9_8_Def,sil,0.073,--undefined--,--undefined--,--undefined--,--undefined--,45,40,35,36,46,54,41.684
F9_8_Def,dan4,0.122,54,57,54,63,66,66,65,65,65,64,62.46
F9_8_Def,wo,0.09,64,64,64,63,63,63,63,62,60,57,62.488
F9_8_Def,bu,0.13,57,47,41,39,48,53,62,68,69,68,54.439
F9_8_Def,zhi1,0.1,68,65,64,66,68,69,69,68,66,61,66.553
F9_8_Def,dao4,0.17,61,51,61,68,66,66,66,66,65,62,63.364
F9_8_Def,zen3,0.12,62,53,50,54,54,61,64,62,60,59,57.645
F9_8_Def,me,0.1,59,59,58,58,58,60,62,63,63,64,60.444
F9_8_Def,yong4,0.199,64,64,65,65,64,64,63,61,58,46,62.263
F9_8_Def,sil,0.068,46,40,36,37,43,46,--undefined--,--undefined--,--undefined--,--undefined--,40.72
F9_8_Non,sil,0.091,--undefined--,--undefined--,--undefined--,28,31,32,34,41,53,61,38.625
F9_8_Non,dan4,0.094,61,65,68,69,70,70,69,69,69,68,68.159
F9_8_Non,wo,0.12,68,68,67,67,67,67,66,64,61,59,65.674
F9_8_Non,bu,0.1,59,57,51,44,47,52,57,62,63,60,54.738
F9_8_Non,zhi1,0.09,60,55,55,57,60,63,65,66,63,58,60.411
F9_8_Non,dao4,0.15,58,57,69,71,71,71,71,69,67,61,67.163
F9_8_Non,zen3,0.11,61,54,49,50,58,64,65,62,60,59,57.896
F9_8_Non,me,0.1,59,58,57,57,59,62,62,62,61,61,59.881
F9_8_Non,yong4,0.261,61,63,64,67,66,64,62,57,57,46,61.774
F9_8_Non,sil,0.1,46,38,35,32,30,33,36,--undefined--,--undefined--,--undefined--,35.005
F9_9_Def,sil,0.085,--undefined--,--undefined--,--undefined--,--undefined--,28,29,31,34,43,50,33.899
F9_9_Def,dan4,0.1,50,53,61,66,67,68,67,67,66,66,63.656
F9_9_Def,wo,0.11,66,66,66,67,68,68,68,68,68,66,67.191
F9_9_Def,mei2,0.15,66,66,66,67,70,70,70,70,70,69,68.285
F9_9_Def,you3,0.11,69,69,69,68,68,67,65,64,62,59,66.276
F9_9_Def,ting1,0.19,59,50,58,51,48,44,56,64,64,58,54.949
F9_9_Def,qing1,0.19,58,62,59,52,49,65,67,67,66,62,60.755
F9_9_Def,chu,0.213,62,57,61,52,48,64,63,60,54,--undefined--,57.399
F9_9_Def,sil,0.015,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--
F9_9_Non,sil,0.055,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,41,44,50,55,59,49.269
F9_9_Non,dan4,0.1,59,63,66,68,69,69,70,71,71,71,68.054
F9_9_Non,wo,0.11,71,71,71,71,71,72,71,69,68,65,70.125
F9_9_Non,mei2,0.13,65,63,63,63,65,67,66,66,68,68,65.32
F9_9_Non,you3,0.13,68,68,67,66,65,63,61,60,60,55,63.477
F9_9_Non,ting1,0.17,55,50,54,46,45,42,59,63,62,57,52.853
F9_9_Non,qing1,0.19,57,59,54,47,62,65,63,62,62,60,59.244
F9_9_Non,chu,0.19,60,58,65,63,53,54,64,62,58,45,58.912
F9_9_Non,sil,0.12,45,39,39,35,31,31,30,--undefined--,--undefined--,--undefined--,34.594
M0_10_Def,sil,0.044,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,39,42,46,41.069
M0_10_Def,dan4,0.101,46,54,62,65,65,64,64,63,61,57,61.058
M0_10_Def,shi,0.13,57,52,47,44,48,56,59,60,59,56,53.529
M0_10_Def,wo,0.11,56,56,56,51,56,60,59,58,57,54,56.35
M0_10_Def,shen1,0.19,54,48,50,49,48,53,60,58,58,54,52.8
M0_10_Def,ti3,0.1,54,53,54,55,55,55,54,50,44,47,52.125
M0_10_Def,bu,0.09,47,43,33,31,34,45,54,58,56,50,44.595
M0_10_Def,tai,0.13,50,42,46,54,57,58,58,60,60,58,54.283
M0_10_Def,shu1,0.23,58,47,45,44,43,40,58,62,59,57,50.656
M0_10_Def,fu2,0.173,57,52,45,45,43,41,40,40,48,49,45.241
M0_10_Def,sil,0.053,49,45,40,36,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,41.021
M0_10_Non,sil,0.066,--undefined--,--undefined--,--undefined--,--undefined--,18,18,22,36,44,50,30.575
M0_10_Non,dan4,0.109,50,57,61,62,62,61,61,60,59,57,59.568
M0_10_Non,shi,0.1,57,55,54,55,56,58,59,60,60,60,57.36
M0_10_Non,wo,0.12,60,58,56,57,58,59,60,60,58,54,58.121
M0_10_Non,shen1,0.18,54,54,55,52,51,54,61,59,58,57,55.308
M0_10_Non,ti3,0.09,57,56,58,58,59,59,58,56,52,48,56.584
M0_10_Non,bu,0.1,48,37,30,39,49,58,60,60,61,62,49.841
M0_10_Non,tai,0.09,62,63,63,63,63,63,62,61,60,58,62.076
M0_10_Non,shu1,0.28,58,47,49,42,44,39,58,64,62,56,51.272
M0_10_Non,fu2,0.16,56,51,45,41,42,48,46,52,49,29,46.229
M0_10_Non,sil,0.075,29,26,24,23,22,22,--undefined--,--undefined--,--undefined--,--undefined--,24.138
M0_1_Def,sil,0.065,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,23,21,19,21,34,22.553
M0_1_Def,tu2,0.12,34,51,54,50,48,62,67,67,64,61,56.998
M0_1_Def,shu1,0.09,61,61,62,63,63,64,64,63,60,57,62.158
M0_1_Def,guan3,0.15,57,53,60,64,64,64,63,63,61,59,61.04
M0_1_Def,li,0.1,59,59,61,61,60,59,59,58,57,53,58.807
M0_1_Def,hao3,0.15,53,46,43,41,40,42,55,56,57,56,48.273
M0_1_Def,xiang4,0.12,56,52,47,46,52,58,60,60,58,56,54.26
M0_1_Def,mei2,0.13,56,54,53,53,53,53,56,58,59,61,55.187
M0_1_Def,you,0.13,61,62,62,62,62,62,63,62,61,59,61.942
M0_1_Def,zhe4,0.14,59,47,46,48,50,56,54,53,53,44,51.096
M0_1_Def,ben3,0.11,44,46,43,46,52,52,48,47,48,40,46.962
M0_1_Def,sp,0.05,40,34,31,32,35,37,38,37,37,37,35.511
M0_1_Def,shu,0.14,37,39,40,41,40,41,38,34,45,47,40.04
M0_1_Def,sil,0.045,47,44,40,39,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,41.988
M0_1_Non,sil,0.055,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,23,24,28,36,26.334
M0_1_Non,tu2,0.04,36,43,48,50,52,52,51,49,48,46,48.019
M0_1_Non,shu1,0.2,46,44,45,65,70,71,71,71,67,63,62.141
M0_1_Non,guan3,0.14,63,65,69,70,69,67,66,66,65,63,66.624
M0_1_Non,li,0.08,63,62,63,64,64,64,63,62,60,59,62.516
M0_1_Non,hao3,0.14,59,53,45,43,43,48,56,57,57,57,51.059
M0_1_Non,xiang4,0.1,57,57,53,51,54,57,58,59,58,58,55.938
M0_1_Non,mo4,0.15,58,56,56,56,56,57,59,62,63,63,58.299
M0_1_Non,you,0.09,63,63,63,62,62,61,61,61,61,58,61.711
M0_1_Non,zhe4,0.12,58,49,42,42,49,56,56,57,50,46,50.259
M0_1_Non,ben3,0.13,46,42,46,50,48,50,41,36,45,46,44.881
M0_1_Non,shu,0.169,46,41,40,39,38,37,33,42,45,46,40.104
M0_1_Non,sil,0.063,46,42,35,26,24,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,33.064
M0_2_Def,sil,0.075,--undefined--,--undefined--,--undefined--,--undefined--,16,14,16,20,31,39,21.293
M0_2_Def,dan4,0.14,39,54,61,64,65,65,64,64,62,59,60.899
M0_2_Def,wo,0.07,59,58,58,58,59,59,59,59,57,54,58.275
M0_2_Def,xian4,0.18,54,48,49,47,59,65,65,62,60,59,56.518
M0_2_Def,zai4,0.09,59,59,61,64,65,65,65,64,64,63,63.049
M0_2_Def,you,0.11,63,62,61,61,62,62,62,61,60,56,61.2
M0_2_Def,dian3,0.16,56,53,58,63,63,60,56,56,53,50,56.971
M0_2_Def,ji2,0.21,50,41,29,40,46,45,52,53,56,54,45.803
M0_2_Def,shi4,0.256,54,52,54,57,53,55,60,64,56,38,55.492
M0_2_Def,sil,0.104,38,32,32,31,28,28,26,--undefined--,--undefined--,--undefined--,30.207
M0_2_Non,sil,0.11,--undefined--,--undefined--,--undefined--,18,15,17,21,20,30,48,22.16
M0_2_Non,dan4,0.075,48,58,64,67,68,67,67,67,67,67,64.73
M0_2_Non,wo,0.14,67,67,66,65,63,62,62,61,61,59,63.44
M0_2_Non,xian4,0.17,59,52,52,50,55,64,64,64,64,65,58.528
M0_2_Non,zai4,0.08,65,65,65,65,65,65,65,65,65,65,65.099
M0_2_Non,you,0.04,65,65,65,65,65,65,65,66,66,66,65.319
M0_2_Non,dian3,0.14,66,66,66,66,66,65,63,62,59,52,63.616
M0_2_Non,ji2,0.2,52,35,31,43,50,46,54,59,58,56,47.681
M0_2_Non,shi4,0.222,56,53,54,55,56,54,61,62,58,44,55.999
M0_2_Non,sil,0.136,44,38,37,37,36,34,34,32,--undefined--,--undefined--,35.965
M0_3_Def,sil,0.045,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,24,28,32,26.555
M0_3_Def,jin1,0.13,32,43,48,49,59,60,59,58,56,53,53.01
M0_3_Def,tian1,0.12,53,54,59,62,63,63,64,62,58,55,59.845
M0_3_Def,bi4,0.16,55,50,39,30,32,47,55,62,61,55,47.928
M0_3_Def,xu1,0.14,55,51,52,52,52,52,60,65,61,50,55.238
M0_3_Def,gei3,0.1,50,42,50,59,63,63,62,58,56,53,56.092
M0_3_Def,ta1,0.11,53,47,41,43,46,54,59,61,61,59,51.994
M0_3_Def,da,0.13,59,48,43,53,57,50,45,47,49,49,49.459
M0_3_Def,dian4,0.12,49,39,34,44,53,55,56,57,58,58,49.798
M0_3_Def,hua4,0.22,58,58,53,37,32,34,42,59,53,42,46.67
M0_3_Def,sil,0.124,42,31,29,30,29,27,24,--undefined--,--undefined--,--undefined--,29.018
M0_3_Non,sil,0.154,--undefined--,--undefined--,26,30,23,32,30,23,30,38,28.421
M0_3_Non,jin1,0.101,38,38,46,57,62,63,62,62,61,60,55.382
M0_3_Non,tian1,0.15,60,60,63,64,65,66,66,64,59,51,62.466
M0_3_Non,bi4,0.12,51,40,34,44,52,60,63,63,61,58,52.261
M0_3_Non,xu1,0.09,58,57,57,59,61,64,66,66,63,55,61.082
M0_3_Non,gei3,0.1,55,46,47,57,64,67,67,66,63,58,59.423
M0_3_Non,ta1,0.08,58,57,59,61,63,64,65,66,65,64,62.372
M0_3_Non,da,0.15,64,53,42,54,62,60,55,59,52,52,55.145
M0_3_Non,dian4,0.13,52,46,47,55,58,59,59,58,58,59,55.277
M0_3_Non,hua4,0.223,59,56,45,36,38,50,60,53,54,37,48.919
M0_3_Non,sil,0.112,37,31,30,30,30,26,21,--undefined--,--undefined--,--undefined--,28.412
M0_4_Def,sil,0.055,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,49,55,60,63,55.073
M0_4_Def,dan4,0.14,63,64,63,63,63,62,59,58,58,57,61.073
M0_4_Def,wo,0.05,57,57,57,57,57,57,56,54,53,53,55.958
M0_4_Def,mei2,0.1,53,53,55,55,57,59,61,62,62,62,57.853
M0_4_Def,you,0.11,62,62,62,62,62,62,61,58,50,38,58.731
M0_4_Def,zhu4,0.16,38,31,40,43,48,60,62,63,63,62,51.063
M0_4_Def,yi4,0.09,62,62,62,62,62,62,62,60,58,56,60.836
M0_4_Def,dao,0.15,56,54,60,61,60,59,58,57,57,55,57.758
M0_4_Def,zhe4,0.06,55,54,51,50,50,49,49,50,50,48,50.586
M0_4_Def,ge,0.08,48,49,51,52,54,54,53,52,51,51,51.731
M0_4_Def,tong1,0.06,51,49,48,48,50,49,48,50,51,51,49.213
M0_4_Def,zhi1,0.25,51,45,45,45,40,53,53,53,51,50,48.225
M0_4_Def,sil,0.174,50,45,45,46,46,45,43,40,--undefined--,--undefined--,44.556
M0_4_Non,sil,0.057,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,16,17,20,27,36,22.069
M0_4_Non,dan4,0.108,36,50,61,66,67,69,69,69,68,68,63.455
M0_4_Non,wo,0.05,68,67,67,67,66,66,66,65,64,63,65.927
M0_4_Non,mei2,0.12,63,60,60,60,60,62,64,65,65,65,62.172
M0_4_Non,you,0.07,65,66,66,66,66,66,67,66,65,61,65.713
M0_4_Non,zhu4,0.17,61,44,37,38,46,53,64,65,66,65,52.922
M0_4_Non,yi4,0.06,65,65,65,65,64,63,62,60,58,55,62.402
M0_4_Non,dao,0.17,55,51,62,67,66,65,64,63,61,57,61.68
M0_4_Non,zhe4,0.07,57,57,57,57,59,60,61,60,59,58,58.553
M0_4_Non,ge,0.06,58,57,57,57,57,57,58,58,57,56,57.046
M0_4_Non,tong1,0.22,56,49,50,49,49,62,63,63,60,58,55.783
M0_4_Non,zhi1,0.172,58,54,47,47,45,44,42,51,51,36,47.94
M0_4_Non,sp,0.138,36,27,25,25,30,30,26,23,22,28,26.485
M0_4_Non,sil,0.033,28,28,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,27.666
M0_5_Def,sil,0.139,--undefined--,--undefined--,--undefined--,23,23,23,25,22,27,41,25.019
M0_5_Def,dan4,0.146,41,54,63,65,65,66,66,66,67,67,62.921
M0_5_Def,wo,0.04,67,66,66,65,64,62,61,60,59,58,62.732
M0_5_Def,bu,0.08,58,56,53,50,49,54,59,62,61,57,55.564
M0_5_Def,zhi1,0.1,57,52,52,53,53,55,56,57,57,55,54.479
M0_5_Def,dao4,0.13,55,52,61,67,69,68,66,65,63,59,63.103
M0_5_Def,hui4,0.18,59,49,41,37,41,48,64,66,64,62,52.281
M0_5_Def,yi4,0.13,62,62,61,61,60,60,60,59,56,51,59.502
M0_5_Def,di4,0.19,51,40,32,33,50,61,61,61,58,51,49.582
M0_5_Def,dian3,0.16,51,46,53,56,56,53,50,47,46,46,50.635
M0_5_Def,sil,0.16,46,41,36,33,31,29,30,27,--undefined--,--undefined--,33.705
M0_5_Non,sil,0.194,--undefined--,--undefined--,24,25,20,28,33,21,18,40,25.112
M0_5_Non,dan4,0.081,40,47,57,62,63,64,64,64,64,65,59.751
M0_5_Non,wo,0.09,65,65,65,65,65,64,62,59,57,55,62.404
M0_5_Non,bu,0.07,55,53,51,51,55,59,61,61,59,55,56.314
M0_5_Non,zhi1,0.07,55,53,53,54,54,54,55,57,59,62,55.226
M0_5_Non,dao4,0.14,62,66,68,67,66,66,66,64,62,58,65.148
M0_5_Non,hui4,0.29,58,42,36,57,66,65,63,61,53,52,55.044
M0_5_Non,yi4,0.11,52,54,57,59,61,62,62,61,58,55,58.603
M0_5_Non,di4,0.06,55,53,52,52,53,53,54,54,54,54,53.297
M0_5_Non,dian3,0.06,54,54,53,52,50,49,47,42,38,37,47.865
M0_5_Non,sp,0.01,37,37,37,37,37,37,37,37,37,37,36.864
M0_5_Non,sil,0.144,37,38,37,35,37,37,33,30,--undefined--,--undefined--,35.678
M0_6_Def,sil,0.15,--undefined--,--undefined--,27,24,37,41,28,19,29,54,30.872
M0_6_Def,dan4,0.085,54,64,69,71,73,74,75,75,75,74,71.139
M0_6_Def,wo,0.11,74,72,70,69,68,67,66,65,62,60,67.488
M0_6_Def,bu,0.12,60,57,54,51,49,51,60,64,65,62,56.875
M0_6_Def,tai,0.18,62,49,50,64,63,62,61,61,61,57,59.017
M0_6_Def,ming2,0.16,57,57,57,58,58,58,59,59,58,58,57.899
M0_6_Def,bai,0.16,58,57,61,65,66,66,65,63,60,51,62.064
M0_6_Def,qi,0.19,51,36,44,50,50,48,54,62,62,59,50.95
M0_6_Def,zong,0.1,59,60,61,61,60,60,59,58,57,57,59.336
M0_6_Def,de,0.11,57,57,59,61,62,62,61,60,59,56,59.793
M0_6_Def,yuan2,0.19,56,53,52,55,55,58,56,53,50,53,54.006
M0_6_Def,li3,0.139,53,58,59,59,58,57,59,58,54,50,57.235
M0_6_Def,sil,0.146,50,34,29,26,27,28,28,26,--undefined--,--undefined--,29.873
